#time,trackpoint_type,latitude,longitude,altitude,accuracy_horizontal,accuracy_vertical,speed,altitude_gain,altitude_loss,sensor_distance,heartrate,cadence,power
"2023-10-21T16:27:08.166-04:00","TRACKPOINT",40.746711,-74.289864,110.986084,4,,6.12,,,,,,
"2023-10-21T16:27:15.166-04:00","TRACKPOINT",40.746634,-74.289783,114.52002,4,,4.18,,,,,,
"2023-10-21T16:27:23.164-04:00","TRACKPOINT",40.746568,-74.289685,113.350586,4,,4.54,,,,,,
"2023-10-21T16:27:32.165-04:00","TRACKPOINT",40.74649,-74.289608,117.755249,4,,4.61,,,,,,
"2023-10-21T16:27:40.165-04:00","TRACKPOINT",40.746413,-74.289534,116.205688,4,,4.68,,,,,,
"2023-10-21T16:27:49.164-04:00","TRACKPOINT",40.746328,-74.289494,116.778015,4,,4.18,,,,,,
"2023-10-21T16:27:57.167-04:00","TRACKPOINT",40.746254,-74.289408,118.362061,10,,4.64,,,,,,
"2023-10-21T16:28:04.168-04:00","TRACKPOINT",40.746186,-74.289325,119.187378,10,,4.61,,,,,,
"2023-10-21T16:28:12.16-04:00","TRACKPOINT",40.746108,-74.28925,119.697144,10,,4.14,,,,,,
"2023-10-21T16:28:21.168-04:00","TRACKPOINT",40.74603,-74.289178,123.035583,10,,5.72,,,,,,
"2023-10-21T16:28:31.17-04:00","TRACKPOINT",40.745965,-74.289101,121.992981,4,,0.61,,,,,,
"2023-10-21T16:28:31.192-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:28:44.161-04:00","TRACKPOINT",40.745879,-74.289137,118.078186,4,,0,,,,,,
"2023-10-21T16:28:54.166-04:00","TRACKPOINT",40.74588,-74.289149,119.944214,4,,0,,,,,,
"2023-10-21T16:28:54.178-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:29:19.166-04:00","TRACKPOINT",40.745798,-74.289219,120.100281,4,,5.98,,,,,,
"2023-10-21T16:29:29.163-04:00","TRACKPOINT",40.745725,-74.289285,120.465332,4,,2.45,,,,,,
"2023-10-21T16:29:29.186-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:29:37.164-04:00","TRACKPOINT",40.74565,-74.289353,120.001709,4,,4.32,,,,,,
"2023-10-21T16:29:45.165-04:00","TRACKPOINT",40.74558,-74.289447,122.238159,4,,5,,,,,,
"2023-10-21T16:29:54.164-04:00","TRACKPOINT",40.745579,-74.289568,122.003113,4,,3.85,,,,,,
"2023-10-21T16:30:02.161-04:00","TRACKPOINT",40.74564,-74.289657,123.561768,4,,5.04,,,,,,
"2023-10-21T16:30:10.162-04:00","TRACKPOINT",40.745704,-74.289756,124.724182,4,,4,,,,,,
"2023-10-21T16:30:17.162-04:00","TRACKPOINT",40.745769,-74.289839,127.117798,4,,5,,,,,,
"2023-10-21T16:30:25.161-04:00","TRACKPOINT",40.745813,-74.289951,125.03125,4,,4.57,,,,,,
"2023-10-21T16:30:33.162-04:00","TRACKPOINT",40.745834,-74.29008,125.545654,4,,6.95,,,,,,
"2023-10-21T16:30:40.164-04:00","TRACKPOINT",40.745833,-74.290206,123.878052,4,,4.97,,,,,,
"2023-10-21T16:30:47.165-04:00","TRACKPOINT",40.745834,-74.290334,123.977844,4,,6.08,,,,,,
"2023-10-21T16:30:54.164-04:00","TRACKPOINT",40.745864,-74.290448,123.072083,4,,5.22,,,,,,
"2023-10-21T16:31:01.165-04:00","TRACKPOINT",40.745903,-74.290569,122.471375,4,,5.44,,,,,,
"2023-10-21T16:31:08.163-04:00","TRACKPOINT",40.7459,-74.290702,123.894287,4,,6.12,,,,,,
"2023-10-21T16:31:17.161-04:00","TRACKPOINT",40.745828,-74.29078,123.912781,4,,4.9,,,,,,
"2023-10-21T16:31:27.164-04:00","TRACKPOINT",40.745733,-74.290811,123.872864,4,,4,,,,,,
"2023-10-21T16:31:35.167-04:00","TRACKPOINT",40.745634,-74.290824,122.838867,4,,4.61,,,,,,
"2023-10-21T16:31:42.164-04:00","TRACKPOINT",40.745531,-74.290852,123.698486,4,,5.9,,,,,,
"2023-10-21T16:31:49.164-04:00","TRACKPOINT",40.745433,-74.290886,126.298462,4,,6.26,,,,,,
"2023-10-21T16:31:56.164-04:00","TRACKPOINT",40.745334,-74.290914,126.096985,4,,6.3,,,,,,
"2023-10-21T16:32:04.164-04:00","TRACKPOINT",40.745237,-74.290946,128.48761,4,,5.76,,,,,,
"2023-10-21T16:32:11.164-04:00","TRACKPOINT",40.745146,-74.290961,127.225098,4,,6.05,,,,,,
"2023-10-21T16:32:18.163-04:00","TRACKPOINT",40.745052,-74.290979,127.522583,4,,6.23,,,,,,
"2023-10-21T16:32:27.169-04:00","TRACKPOINT",40.74496,-74.290988,128.566345,4,,4.57,,,,,,
"2023-10-21T16:32:36.167-04:00","TRACKPOINT",40.744867,-74.291024,130.468994,4,,4.14,,,,,,
"2023-10-21T16:32:43.163-04:00","TRACKPOINT",40.744777,-74.291026,132.472534,4,,3.78,,,,,,
"2023-10-21T16:32:51.162-04:00","TRACKPOINT",40.744675,-74.291013,134.131836,4,,5.44,,,,,,
"2023-10-21T16:33:01.162-04:00","TRACKPOINT",40.744624,-74.29111,129.397827,4,,4.54,,,,,,
"2023-10-21T16:33:01.18-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:33:10.163-04:00","TRACKPOINT",40.744548,-74.291179,131.456238,4,,5.4,,,,,,
"2023-10-21T16:33:18.163-04:00","TRACKPOINT",40.744456,-74.291166,130.616882,4,,4.82,,,,,,
"2023-10-21T16:33:25.163-04:00","TRACKPOINT",40.744359,-74.291214,130.161377,4,,6.34,,,,,,
"2023-10-21T16:33:33.164-04:00","TRACKPOINT",40.744262,-74.291253,133.193604,4,,6.41,,,,,,
"2023-10-21T16:33:41.166-04:00","TRACKPOINT",40.744183,-74.291311,132.781433,4,,4,,,,,,
"2023-10-21T16:33:49.164-04:00","TRACKPOINT",40.744111,-74.291395,132.955139,4,,5.08,,,,,,
"2023-10-21T16:33:57.163-04:00","TRACKPOINT",40.744037,-74.291467,133.173401,4,,4.21,,,,,,
"2023-10-21T16:34:05.165-04:00","TRACKPOINT",40.743955,-74.291531,129.985291,4,,4.86,,,,,,
"2023-10-21T16:34:11.164-04:00","TRACKPOINT",40.743885,-74.291615,131.01062,4,,5.76,,,,,,
"2023-10-21T16:34:18.163-04:00","TRACKPOINT",40.743814,-74.291708,131.748535,4,,5.54,,,,,,
"2023-10-21T16:34:27.165-04:00","TRACKPOINT",40.743752,-74.291813,130.250488,4,,5.08,,,,,,
"2023-10-21T16:34:34.162-04:00","TRACKPOINT",40.743697,-74.291918,128.552063,4,,5.15,,,,,,
"2023-10-21T16:34:44.162-04:00","TRACKPOINT",40.74369,-74.291912,129.451172,4,,0.79,,,,,,
"2023-10-21T16:34:44.181-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:34:54.164-04:00","TRACKPOINT",40.743608,-74.29199,129.288269,4,,5.8,,,,,,
"2023-10-21T16:35:02.164-04:00","TRACKPOINT",40.743526,-74.292061,130.035156,4,,4.07,,,,,,
"2023-10-21T16:35:10.164-04:00","TRACKPOINT",40.743447,-74.292143,131.117493,4,,5,,,,,,
"2023-10-21T16:35:18.162-04:00","TRACKPOINT",40.743397,-74.292254,129.348022,4,,5.15,,,,,,
"2023-10-21T16:35:26.162-04:00","TRACKPOINT",40.743362,-74.29237,128.13916,4,,4.03,,,,,,
"2023-10-21T16:35:35.162-04:00","TRACKPOINT",40.743358,-74.292494,126.981384,4,,4.75,,,,,,
"2023-10-21T16:35:44.16-04:00","TRACKPOINT",40.743336,-74.292612,126.201416,4,,5.4,,,,,,
"2023-10-21T16:35:52.164-04:00","TRACKPOINT",40.743277,-74.292705,125.618225,4,,5.72,,,,,,
"2023-10-21T16:36:00.163-04:00","TRACKPOINT",40.743201,-74.292791,125.601685,4,,4.79,,,,,,
"2023-10-21T16:36:07.158-04:00","TRACKPOINT",40.743138,-74.292884,124.367615,4,,5.15,,,,,,
"2023-10-21T16:36:14.162-04:00","TRACKPOINT",40.743064,-74.292968,124.929077,4,,5.76,,,,,,
"2023-10-21T16:36:21.164-04:00","TRACKPOINT",40.742987,-74.293039,124.780029,4,,5.22,,,,,,
"2023-10-21T16:36:28.167-04:00","TRACKPOINT",40.742913,-74.293125,125.322021,4,,5.22,,,,,,
"2023-10-21T16:36:35.16-04:00","TRACKPOINT",40.742846,-74.29321,122.934998,4,,5.15,,,,,,
"2023-10-21T16:36:42.164-04:00","TRACKPOINT",40.742759,-74.29326,122.793274,4,,5.4,,,,,,
"2023-10-21T16:36:49.159-04:00","TRACKPOINT",40.742718,-74.293375,122.758301,4,,4.72,,,,,,
"2023-10-21T16:36:58.166-04:00","TRACKPOINT",40.742724,-74.293508,122.810364,4,,5.51,,,,,,
"2023-10-21T16:37:05.17-04:00","TRACKPOINT",40.742677,-74.29361,122.168091,4,,5.22,,,,,,
"2023-10-21T16:37:13.165-04:00","TRACKPOINT",40.742606,-74.293695,120.158081,4,,2.63,,,,,,
"2023-10-21T16:37:23.166-04:00","TRACKPOINT",40.742571,-74.293812,120.187012,4,,4.82,,,,,,
"2023-10-21T16:37:31.165-04:00","TRACKPOINT",40.742493,-74.293896,118.453613,4,,5.47,,,,,,
"2023-10-21T16:37:38.162-04:00","TRACKPOINT",40.742405,-74.293957,119.808655,4,,5.9,,,,,,
"2023-10-21T16:37:46.164-04:00","TRACKPOINT",40.742316,-74.294018,121.866577,4,,4.21,,,,,,
"2023-10-21T16:37:54.173-04:00","TRACKPOINT",40.742232,-74.294075,124.03479,4,,4.57,,,,,,
"2023-10-21T16:38:03.166-04:00","TRACKPOINT",40.742143,-74.294136,122.720764,4,,5.33,,,,,,
"2023-10-21T16:38:12.163-04:00","TRACKPOINT",40.742065,-74.294203,121.407166,4,,4.79,,,,,,
"2023-10-21T16:38:22.168-04:00","TRACKPOINT",40.741979,-74.294256,121.308411,4,,3.35,,,,,,
"2023-10-21T16:38:31.167-04:00","TRACKPOINT",40.741891,-74.294317,121.630371,4,,5.36,,,,,,
"2023-10-21T16:38:41.165-04:00","TRACKPOINT",40.74183,-74.294388,122.273071,4,,4.54,,,,,,
"2023-10-21T16:38:41.185-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:38:48.162-04:00","TRACKPOINT",40.741758,-74.294459,122.31366,4,,4.39,,,,,,
"2023-10-21T16:38:56.165-04:00","TRACKPOINT",40.74166,-74.294435,122.595398,4,,5.65,,,,,,
"2023-10-21T16:39:06.17-04:00","TRACKPOINT",40.741562,-74.294458,124.695923,4,,6.73,,,,,,
"2023-10-21T16:39:15.165-04:00","TRACKPOINT",40.74147,-74.294468,121.40094,4,,5.69,,,,,,
"2023-10-21T16:39:22.165-04:00","TRACKPOINT",40.741409,-74.294379,120.732178,4,,4.79,,,,,,
"2023-10-21T16:39:30.163-04:00","TRACKPOINT",40.741375,-74.294259,120.50061,4,,2.48,,,,,,
"2023-10-21T16:39:40.165-04:00","TRACKPOINT",40.741349,-74.29417,120.480103,4,,4.75,,,,,,
"2023-10-21T16:39:40.18-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:39:48.166-04:00","TRACKPOINT",40.741316,-74.294058,118.578552,4,,4.86,,,,,,
"2023-10-21T16:39:57.164-04:00","TRACKPOINT",40.741273,-74.293944,118.306702,4,,4.21,,,,,,
"2023-10-21T16:40:07.164-04:00","TRACKPOINT",40.741192,-74.293878,115.987244,4,,4.25,,,,,,
"2023-10-21T16:40:17.165-04:00","TRACKPOINT",40.741103,-74.293833,115.615295,4,,4.43,,,,,,
"2023-10-21T16:40:27.166-04:00","TRACKPOINT",40.74102,-74.293892,114.54895,4,,4,,,,,,
"2023-10-21T16:40:35.164-04:00","TRACKPOINT",40.740958,-74.293995,117.472534,4,,4.97,,,,,,
"2023-10-21T16:40:44.165-04:00","TRACKPOINT",40.740867,-74.294021,116.88269,4,,4.9,,,,,,
"2023-10-21T16:40:51.165-04:00","TRACKPOINT",40.7408,-74.293937,114.362854,4,,4.32,,,,,,
"2023-10-21T16:40:57.16-04:00","TRACKPOINT",40.740732,-74.293858,113.251831,4,,4.72,,,,,,
"2023-10-21T16:41:06.166-04:00","TRACKPOINT",40.74068,-74.293748,114.105408,4,,3.78,,,,,,
"2023-10-21T16:41:16.166-04:00","TRACKPOINT",40.740647,-74.293642,115.746582,4,,2.66,,,,,,
"2023-10-21T16:41:16.183-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:41:26.165-04:00","TRACKPOINT",40.740653,-74.293522,118.02063,4,,2.38,,,,,,
"2023-10-21T16:41:35.164-04:00","TRACKPOINT",40.740687,-74.293402,117.315918,4,,4.03,,,,,,
"2023-10-21T16:41:45.167-04:00","TRACKPOINT",40.740685,-74.29328,118.967041,4,,2.59,,,,,,
"2023-10-21T16:41:54.165-04:00","TRACKPOINT",40.740685,-74.293155,121.844421,4,,4.64,,,,,,
"2023-10-21T16:42:04.164-04:00","TRACKPOINT",40.740672,-74.293035,125.114868,4,,2.41,,,,,,
"2023-10-21T16:42:14.166-04:00","TRACKPOINT",40.740647,-74.292916,127.603271,4,,3.74,,,,,,
"2023-10-21T16:42:22.165-04:00","TRACKPOINT",40.740621,-74.292801,126.532715,4,,1.62,,,,,,
"2023-10-21T16:42:32.164-04:00","TRACKPOINT",40.740595,-74.292683,126.085754,4,,1.98,,,,,,
"2023-10-21T16:42:42.159-04:00","TRACKPOINT",40.740568,-74.292567,127.349243,4,,3.74,,,,,,
"2023-10-21T16:42:52.158-04:00","TRACKPOINT",40.740531,-74.29245,128.794312,4,,5.18,,,,,,
"2023-10-21T16:43:01.162-04:00","TRACKPOINT",40.740518,-74.292323,127.341309,4,,4.54,,,,,,
"2023-10-21T16:43:10.163-04:00","TRACKPOINT",40.740503,-74.292196,126.8573,4,,3.56,,,,,,
"2023-10-21T16:43:19.163-04:00","TRACKPOINT",40.74047,-74.292085,129.859619,4,,2.05,,,,,,
"2023-10-21T16:43:28.165-04:00","TRACKPOINT",40.740446,-74.291966,129.897949,4,,1.01,,,,,,
"2023-10-21T16:43:36.165-04:00","TRACKPOINT",40.740405,-74.291852,131.641479,4,,5.15,,,,,,
"2023-10-21T16:43:46.173-04:00","TRACKPOINT",40.740408,-74.291774,131.815125,4,,4.97,,,,,,
"2023-10-21T16:43:46.185-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:43:54.168-04:00","TRACKPOINT",40.740392,-74.291644,131.166321,4,,5.44,,,,,,
"2023-10-21T16:44:01.165-04:00","TRACKPOINT",40.740343,-74.291533,132.85083,4,,5.65,,,,,,
"2023-10-21T16:44:08.172-04:00","TRACKPOINT",40.740302,-74.291426,132.639954,4,,4.82,,,,,,
"2023-10-21T16:44:15.178-04:00","TRACKPOINT",40.740276,-74.291311,131.689941,4,,4.97,,,,,,
"2023-10-21T16:44:24.167-04:00","TRACKPOINT",40.740246,-74.291194,135.869446,4,,5.58,,,,,,
"2023-10-21T16:44:31.169-04:00","TRACKPOINT",40.740229,-74.291068,133.700745,4,,4.28,,,,,,
"2023-10-21T16:44:37.165-04:00","TRACKPOINT",40.740198,-74.290948,132.75769,4,,5.98,,,,,,
"2023-10-21T16:44:44.169-04:00","TRACKPOINT",40.740173,-74.290833,130.745239,4,,5.83,,,,,,
"2023-10-21T16:44:51.172-04:00","TRACKPOINT",40.740148,-74.290711,133.416321,4,,6.3,,,,,,
"2023-10-21T16:44:59.169-04:00","TRACKPOINT",40.740102,-74.290591,133.222778,4,,5.72,,,,,,
"2023-10-21T16:45:09.172-04:00","TRACKPOINT",40.740065,-74.290468,131.967957,4,,4.86,,,,,,
"2023-10-21T16:45:16.174-04:00","TRACKPOINT",40.740044,-74.290344,131.760376,4,,4.61,,,,,,
"2023-10-21T16:45:24.169-04:00","TRACKPOINT",40.740034,-74.290224,130.236328,4,,5.26,,,,,,
"2023-10-21T16:45:31.165-04:00","TRACKPOINT",40.739979,-74.290125,131.02594,4,,5.54,,,,,,
"2023-10-21T16:45:39.17-04:00","TRACKPOINT",40.739902,-74.290034,131.169189,4,,7.24,,,,,,
"2023-10-21T16:45:46.168-04:00","TRACKPOINT",40.739843,-74.289931,133.008667,4,,6.19,,,,,,
"2023-10-21T16:45:56.172-04:00","TRACKPOINT",40.739779,-74.289921,130.807922,4,,0,,,,,,
"2023-10-21T16:45:56.187-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:46:10.168-04:00","TRACKPOINT",40.739682,-74.289961,129.202698,4,,5.83,,,,,,
"2023-10-21T16:46:19.172-04:00","TRACKPOINT",40.739615,-74.290046,129.075928,4,,4.57,,,,,,
"2023-10-21T16:46:29.168-04:00","TRACKPOINT",40.739588,-74.290031,129.986084,4,,4.54,,,,,,
"2023-10-21T16:46:29.187-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:46:57.168-04:00","TRACKPOINT",40.739505,-74.29008,131.977539,4,,5.18,,,,,,
"2023-10-21T16:47:06.169-04:00","TRACKPOINT",40.739427,-74.290152,130.832397,4,,4.9,,,,,,
"2023-10-21T16:47:14.169-04:00","TRACKPOINT",40.73935,-74.290223,131.20636,4,,4.79,,,,,,
"2023-10-21T16:47:24.173-04:00","TRACKPOINT",40.739318,-74.290215,130.982605,4,,0,,,,,,
"2023-10-21T16:47:24.186-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:54:03.172-04:00","TRACKPOINT",40.7394,-74.29016,133.029053,4,,3.64,,,,,,
"2023-10-21T16:54:13.169-04:00","TRACKPOINT",40.73947,-74.29007,132.554077,4,,4,,,,,,
"2023-10-21T16:54:21.174-04:00","TRACKPOINT",40.739541,-74.289992,133.668762,4,,0.86,,,,,,
"2023-10-21T16:54:31.167-04:00","TRACKPOINT",40.739568,-74.290027,134.0979,4,,1.44,,,,,,
"2023-10-21T16:54:31.194-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:55:04.171-04:00","TRACKPOINT",40.739665,-74.290017,133.357666,4,,4.14,,,,,,
"2023-10-21T16:55:12.17-04:00","TRACKPOINT",40.739684,-74.289887,131.103516,4,,5.11,,,,,,
"2023-10-21T16:55:19.171-04:00","TRACKPOINT",40.739635,-74.28977,131.812927,4,,4.82,,,,,,
"2023-10-21T16:55:28.169-04:00","TRACKPOINT",40.739602,-74.289644,131.247742,4,,3.85,,,,,,
"2023-10-21T16:55:38.172-04:00","TRACKPOINT",40.739635,-74.289525,131.594238,4,,4.72,,,,,,
"2023-10-21T16:55:45.16-04:00","TRACKPOINT",40.739624,-74.289397,130.750244,4,,5.72,,,,,,
"2023-10-21T16:55:52.169-04:00","TRACKPOINT",40.739578,-74.28928,132.406982,4,,4.68,,,,,,
"2023-10-21T16:55:59.171-04:00","TRACKPOINT",40.739543,-74.289157,132.941284,4,,4.61,,,,,,
"2023-10-21T16:56:06.169-04:00","TRACKPOINT",40.739516,-74.289038,133.697754,4,,4.46,,,,,,
"2023-10-21T16:56:13.167-04:00","TRACKPOINT",40.739481,-74.288912,132.664368,4,,5.18,,,,,,
"2023-10-21T16:56:20.171-04:00","TRACKPOINT",40.73946,-74.288792,129.444214,4,,4.32,,,,,,
"2023-10-21T16:56:27.169-04:00","TRACKPOINT",40.739446,-74.288662,131.248718,4,,5.98,,,,,,
"2023-10-21T16:56:34.169-04:00","TRACKPOINT",40.739414,-74.288532,132.666443,4,,5.47,,,,,,
"2023-10-21T16:56:41.166-04:00","TRACKPOINT",40.739423,-74.288404,128.966675,4,,5.15,,,,,,
"2023-10-21T16:56:49.163-04:00","TRACKPOINT",40.739414,-74.288272,128.047363,4,,5.58,,,,,,
"2023-10-21T16:56:56.171-04:00","TRACKPOINT",40.739393,-74.288147,126.866699,4,,6.19,,,,,,
"2023-10-21T16:57:02.172-04:00","TRACKPOINT",40.739368,-74.288027,127.9776,4,,5.69,,,,,,
"2023-10-21T16:57:11.172-04:00","TRACKPOINT",40.739347,-74.287898,126.406616,4,,4.61,,,,,,
"2023-10-21T16:57:18.171-04:00","TRACKPOINT",40.739331,-74.287768,125.49353,4,,5.8,,,,,,
"2023-10-21T16:57:25.171-04:00","TRACKPOINT",40.739325,-74.287644,125.663452,4,,5.94,,,,,,
"2023-10-21T16:57:34.171-04:00","TRACKPOINT",40.739301,-74.287521,126.836792,4,,4.61,,,,,,
"2023-10-21T16:57:42.17-04:00","TRACKPOINT",40.73926,-74.287406,125.257568,4,,4.68,,,,,,
"2023-10-21T16:57:51.17-04:00","TRACKPOINT",40.739225,-74.287296,122.684448,4,,4.79,,,,,,
"2023-10-21T16:58:00.17-04:00","TRACKPOINT",40.739193,-74.287172,120.27124,4,,4.86,,,,,,
"2023-10-21T16:58:08.168-04:00","TRACKPOINT",40.739149,-74.287069,117.321838,4,,5.15,,,,,,
"2023-10-21T16:58:16.164-04:00","TRACKPOINT",40.739108,-74.28695,117.291504,4,,5.62,,,,,,
"2023-10-21T16:58:24.171-04:00","TRACKPOINT",40.739065,-74.286842,116.736206,4,,4.72,,,,,,
"2023-10-21T16:58:32.169-04:00","TRACKPOINT",40.739012,-74.28674,113.557678,4,,5.62,,,,,,
"2023-10-21T16:58:39.176-04:00","TRACKPOINT",40.738985,-74.286622,112.978027,4,,4.14,,,,,,
"2023-10-21T16:58:46.162-04:00","TRACKPOINT",40.738997,-74.286497,111.351013,4,,6.98,,,,,,
"2023-10-21T16:58:53.17-04:00","TRACKPOINT",40.739014,-74.286379,112.974731,4,,5.18,,,,,,
"2023-10-21T16:59:01.173-04:00","TRACKPOINT",40.739026,-74.286259,108.429443,4,,4.25,,,,,,
"2023-10-21T16:59:08.172-04:00","TRACKPOINT",40.739029,-74.286132,109.9646,4,,4.82,,,,,,
"2023-10-21T16:59:16.169-04:00","TRACKPOINT",40.739031,-74.286,107.977051,4,,4.79,,,,,,
"2023-10-21T16:59:24.171-04:00","TRACKPOINT",40.739058,-74.285882,104.208008,4,,4.79,,,,,,
"2023-10-21T16:59:32.164-04:00","TRACKPOINT",40.739084,-74.285767,104.21991,4,,5.69,,,,,,
"2023-10-21T16:59:38.17-04:00","TRACKPOINT",40.739103,-74.285646,105.25116,4,,6.05,,,,,,
"2023-10-21T16:59:48.167-04:00","TRACKPOINT",40.739103,-74.285567,106.050537,4,,0,,,,,,
"2023-10-21T16:59:48.192-04:00","IDLE",,,,,,,,,,,,
"2023-10-21T16:59:56.17-04:00","TRACKPOINT",40.739101,-74.285548,106.241211,4,,0,,,,,,
"2023-10-21T16:59:56.62-04:00","SEGMENT_END_MANUAL",,,,,,,,,,,,
